# OpenQP radial SAP effective-charge table Z_eff(r)
# Source: Lehtola, JCTC 15, 1593 (2019), via pyscf.dft.sap_data
# Potential of atom Z at distance r:  V(r) = -Z_eff(r)/r
# Format: line 1 = 'zmax nr'; then nr r-values; then zmax rows of nr Z_eff values
36 1501
9.3594480440748994e-03 9.3810004035492604e-03 9.4123992990363600e-03 9.4564127676191306e-03 9.5161315019037501e-03 9.5949251213289198e-03
9.6963860033274594e-03 9.8242619623011493e-03 9.9823794032461999e-03 1.0174558872797600e-02 1.0404525175129600e-02 1.0675814406624400e-02
1.0991680386156799e-02 1.1355003013621500e-02 1.1768201076154301e-02 1.2233151939471200e-02 1.2751120412827700e-02 1.3322698864086701e-02
1.3947760391801199e-02 1.4625426541158301e-02 1.5354050688590901e-02 1.6131217825462198e-02 1.6953761055024299e-02 1.7817794689956999e-02
1.8718763411678298e-02 1.9651506538710600e-02 2.0610336060812601e-02 2.1589126738858402e-02 2.2581416257162000e-02 2.3580513153537399e-02
2.4579610049912701e-02 2.5571899568216299e-02 2.6550690246262200e-02 2.7509519768364101e-02 2.8442262895396499e-02 2.9343231617117799e-02
3.0207265252050398e-02 3.1029808481612599e-02 3.1806975618483897e-02 3.2535599765916398e-02 3.3213265915273599e-02 3.3838327442988002e-02
3.4409905894247000e-02 3.4927874367603501e-02 3.5392825230920501e-02 3.5806023293453303e-02 3.6169345920918000e-02 3.6485211900450398e-02
3.6756501131945098e-02 3.6986467434277102e-02 3.7178646903828501e-02 3.7336764344773600e-02 3.7464640303747299e-02 3.7566101185745798e-02
3.7644894805170998e-02 3.7704613539455603e-02 3.7748627008038403e-02 3.7780025903525499e-02 3.7801578262999902e-02 3.7815699095098000e-02
3.7824433883052400e-02 3.7829456076389802e-02 3.7832078275700599e-02 3.7833276417166599e-02 3.7833725887371897e-02 3.7833848154730003e-02
3.7833866201156301e-02 3.7833867794312498e-02 3.7833899011426898e-02 3.7834110512254299e-02 3.7834888015929997e-02 3.7836960587999902e-02
3.7841496527375500e-02 3.7850184030425900e-02 3.7865293663190101e-02 3.7889720196317297e-02 3.7927001952732999e-02 3.7981316468722000e-02
3.8057451957120098e-02 3.8160754767547898e-02 3.8297053743537597e-02 3.8472563060412600e-02 3.8693765771862801e-02 3.8967280879356900e-02
3.9299717250438800e-02 3.9697518135189000e-02 4.0166800352702703e-02 4.0713192432091198e-02 4.1341676088999198e-02 4.2056435395844499e-02
4.2860717862089497e-02 4.3756711383246501e-02 4.4745440650575001e-02 4.5826686147096098e-02 4.6998928301906800e-02 4.8259318748505899e-02
4.9603679950608603e-02 5.1026533738954903e-02 5.2521158564177800e-02 5.4079674533685000e-02 5.5693154584524902e-02 5.7351759468583299e-02
5.9044893609383399e-02 6.0761378347828202e-02 6.2489638642049400e-02 6.4217898936270598e-02 6.5934383674715394e-02 6.7627517815515403e-02
6.9286122699573904e-02 7.0899602750413696e-02 7.2458118719921000e-02 7.3952743545143904e-02 7.5375597333490196e-02 7.6719958535592797e-02
7.7980348982191999e-02 7.9152591137002695e-02 8.0233836633523806e-02 8.1222565900852306e-02 8.2118559422009296e-02 8.2922841888254203e-02
8.3637601195099595e-02 8.4266084852007497e-02 8.4812476931396000e-02 8.5281759148909703e-02 8.5679560033659993e-02 8.6011996404741803e-02
8.6285511512235999e-02 8.6506714223686207e-02 8.6682223540561099e-02 8.6818522516550894e-02 8.6921825326978702e-02 8.6997960815376696e-02
